gg_chr	gg_start	gg_end	sc_scaffold	sc_scaffold_length	sc_start	sc_end
chromosome_4	85428905	85450544	superscaffold11	41821358	35462553	35487017
chromosome_4	85519468	85536938	superscaffold11	41821358	35595426	35613878
chromosome_4	85560938	85579077	superscaffold11	41821358	35640824	35660906
chromosome_4	85583764	85602550	superscaffold11	41821358	35666191	35688770
chromosome_4	85611751	85638681	superscaffold11	41821358	35711804	35739532
chromosome_4	86038396	86053417	superscaffold11	41821358	35943337	35959979
chromosome_4	86069221	86106057	superscaffold11	41821358	35982094	36022476
chromosome_4	86149849	86167745	superscaffold11	41821358	36092781	36111199
chromosome_4	86335495	86351742	superscaffold11	41821358	36321542	36338587
chromosome_4	86365855	86383254	superscaffold11	41821358	36356806	36374063
chromosome_4	86479004	86498656	superscaffold11	41821358	36477149	36497252
chromosome_4	86722331	86747597	superscaffold11	41821358	36777532	36803800
chromosome_4	86985725	87004682	superscaffold11	41821358	37090510	37108546
chromosome_4	87326186	87346128	superscaffold11	41821358	37478394	37500507
chromosome_4	87433243	87457806	superscaffold11	41821358	37601055	37625757
chromosome_4	87532058	87553268	superscaffold11	41821358	37709654	37732016
chromosome_4	87553280	87592223	superscaffold11	41821358	37732867	37771109
chromosome_4	87654143	87673272	superscaffold11	41821358	37832671	37850273
chromosome_4	87861699	87883869	superscaffold11	41821358	38047172	38068750
chromosome_4	87958888	88017259	superscaffold11	41821358	38153053	38210974
chromosome_4	88022616	88049743	superscaffold11	41821358	38218112	38245605
chromosome_4	88268059	88287843	superscaffold11	41821358	38514189	38536189
chromosome_4	88412031	88427381	superscaffold11	41821358	38695267	38713082
chromosome_4	88674951	88689396	superscaffold11	41821358	39068448	39084132
chromosome_4	88854938	88892911	superscaffold11	41821358	39335163	39376307
chromosome_4	88936350	88954363	superscaffold11	41821358	39427295	39446510
chromosome_4	88976977	88997058	superscaffold11	41821358	39474185	39496218
chromosome_4	89005713	89028137	superscaffold11	41821358	39508701	39532120
chromosome_4	89083539	89107519	superscaffold11	41821358	39603772	39629264
chromosome_4	89244799	89266684	superscaffold11	41821358	39811376	39832812
chromosome_4	89292779	89321474	superscaffold11	41821358	39861066	39889798
chromosome_4	89366350	89396499	superscaffold11	41821358	39951269	39984293
chromosome_4	89420628	89438563	superscaffold11	41821358	40015424	40033743
chromosome_4	89604513	89624202	superscaffold11	41821358	40267202	40289266
chromosome_4	90213313	90241007	superscaffold11	41821358	41106863	41134776
chromosome_4	90241014	90262825	superscaffold11	41821358	41135366	41155810
chromosome_4	90263790	90283526	superscaffold11	41821358	41155831	41174855
chromosome_4	90288538	90309986	superscaffold11	41821358	41182901	41205524
chromosome_4	90377803	90416370	superscaffold11	41821358	41279805	41319435
chromosome_4	90561947	90582942	superscaffold11	41821358	41499590	41521996
chromosome_4	90582985	90610470	superscaffold11	41821358	41520717	41550941
chromosome_4	39521112	39540660	superscaffold11	41821358	6176616	6198691
chromosome_4	39540688	39562690	superscaffold11	41821358	6152174	6175989
chromosome_4	39608029	39622706	superscaffold11	41821358	6037897	6054011
chromosome_4	39667985	39690290	superscaffold11	41821358	5954615	5978566
chromosome_4	39756875	39775204	superscaffold11	41821358	5853581	5872123
chromosome_4	39835362	39899778	superscaffold11	41821358	5705349	5770755
chromosome_4	39914289	39933034	superscaffold11	41821358	5665899	5685515
chromosome_4	39976552	40023773	superscaffold11	41821358	5557411	5606453
chromosome_4	40024530	40081975	superscaffold11	41821358	5494557	5553917
chromosome_4	40101511	40118069	superscaffold11	41821358	5453967	5471594
chromosome_4	40119507	40143512	superscaffold11	41821358	5427338	5451747
chromosome_4	40149454	40170321	superscaffold11	41821358	5402454	5422780
chromosome_4	40169625	40201823	superscaffold11	41821358	5370251	5402438
chromosome_4	40207476	40235346	superscaffold11	41821358	5335170	5364928
chromosome_4	40248629	40300255	superscaffold11	41821358	5265197	5320334
chromosome_4	40312072	40339090	superscaffold11	41821358	5219550	5247599
chromosome_4	40339901	40377486	superscaffold11	41821358	5182215	5219560
chromosome_4	40411093	40472975	superscaffold11	41821358	5077666	5144612
chromosome_4	40486019	40512859	superscaffold11	41821358	5031195	5060867
chromosome_4	40554386	40579027	superscaffold11	41821358	4959996	4985731
chromosome_4	40581199	40601645	superscaffold11	41821358	4934798	4956410
chromosome_4	40599822	40628561	superscaffold11	41821358	4907724	4935713
chromosome_4	40701011	40727372	superscaffold11	41821358	4803020	4832908
chromosome_4	40743812	40777203	superscaffold11	41821358	4751512	4786939
chromosome_4	40797683	40814241	superscaffold11	41821358	4711389	4728360
chromosome_4	40893069	40912743	superscaffold11	41821358	4596328	4615996
chromosome_4	40913711	40933827	superscaffold11	41821358	4574413	4596333
chromosome_4	40933810	40954636	superscaffold11	41821358	4551412	4573454
chromosome_4	41160421	41185610	superscaffold11	41821358	4290859	4317793
chromosome_4	41383426	41407155	superscaffold11	41821358	4075610	4100361
chromosome_4	41557804	41586535	superscaffold11	41821358	3888742	3917596
chromosome_4	41593810	41610974	superscaffold11	41821358	3859840	3877627
chromosome_4	41653862	41684562	superscaffold11	41821358	3784031	3815081
chromosome_4	41705941	41725133	superscaffold11	41821358	3738098	3759759
chromosome_4	41786380	41807771	superscaffold11	41821358	3652489	3674147
chromosome_4	41838277	41866302	superscaffold11	41821358	3595179	3621776
chromosome_4	41876427	41899926	superscaffold11	41821358	3557423	3581626
chromosome_4	41922338	41952692	superscaffold11	41821358	3509272	3538209
chromosome_4	42026257	42045009	superscaffold11	41821358	3427840	3447033
chromosome_4	42061941	42092844	superscaffold11	41821358	3387863	3417842
chromosome_4	42178958	42206127	superscaffold11	41821358	3273668	3301829
chromosome_4	34655546	34687084	superscaffold31	4751311	1209474	1244800
chromosome_4	34687117	34714181	superscaffold31	4751311	1245746	1276407
chromosome_4	34760932	34788611	superscaffold31	4751311	1388670	1417897
chromosome_4	34804326	34831371	superscaffold31	4751311	1436665	1464947
chromosome_4	34842819	34866984	superscaffold31	4751311	1473614	1499500
chromosome_4	34961057	34983133	superscaffold31	4751311	1610698	1634214
chromosome_4	49658418	49680802	superscaffold31	4751311	1740275	1764498
chromosome_4	49735404	49757165	superscaffold31	4751311	1833142	1856535
chromosome_4	49787007	49813707	superscaffold31	4751311	1900705	1929417
chromosome_4	49909568	49938251	superscaffold31	4751311	2065594	2098078
chromosome_4	50058435	50074811	superscaffold31	4751311	2272148	2289480
chromosome_4	50099393	50129453	superscaffold31	4751311	2323272	2353935
chromosome_4	50146925	50171210	superscaffold31	4751311	2378135	2403033
chromosome_4	50197648	50217764	superscaffold31	4751311	2429038	2451028
chromosome_4	50218485	50236756	superscaffold31	4751311	2452670	2472239
chromosome_4	50236753	50256547	superscaffold31	4751311	2472974	2494163
chromosome_4	50349179	50369012	superscaffold31	4751311	2598926	2619616
chromosome_4	50472562	50504951	superscaffold31	4751311	2745559	2779939
chromosome_4	50561276	50582140	superscaffold31	4751311	2840595	2862165
chromosome_4	50632720	50648639	superscaffold31	4751311	2924857	2941640
chromosome_4	50664779	50685146	superscaffold31	4751311	2964014	2984978
chromosome_4	50730999	50753280	superscaffold31	4751311	3048595	3074558
chromosome_4	50820138	50845455	superscaffold31	4751311	3159506	3185801
chromosome_4	50864768	50887410	superscaffold31	4751311	3215352	3239963
chromosome_4	50904313	50931206	superscaffold31	4751311	3256060	3282262
chromosome_4	34100915	34119845	superscaffold31	4751311	1010464	1029633
chromosome_4	34132909	34152757	superscaffold31	4751311	972117	992720
chromosome_4	34176521	34194080	superscaffold31	4751311	927933	945907
chromosome_4	86428	105450	superscaffold28	9720582	70450	91180
chromosome_4	307338	323229	superscaffold28	9720582	434190	452197
chromosome_4	895884	912582	superscaffold28	9720582	1489937	1510987
chromosome_4	1388218	1405841	superscaffold28	9720582	2287956	2308994
chromosome_4	2288964	2317527	superscaffold28	9720582	3877106	3907396
chromosome_4	2352039	2367679	superscaffold28	9720582	3957938	3974883
chromosome_4	2436434	2453639	superscaffold28	9720582	4061262	4079751
chromosome_4	2616829	2639559	superscaffold28	9720582	4315523	4338254
chromosome_4	2640335	2658770	superscaffold28	9720582	4340025	4360807
chromosome_4	2718511	2738651	superscaffold28	9720582	4431135	4453109
chromosome_4	2960139	2987367	superscaffold28	9720582	4732276	4763149
chromosome_4	3040915	3058922	superscaffold28	9720582	4830588	4850379
chromosome_4	3218101	3236768	superscaffold28	9720582	5051420	5071579
chromosome_4	3245158	3261610	superscaffold28	9720582	5086774	5105606
chromosome_4	3365397	3392075	superscaffold28	9720582	5250829	5281782
chromosome_4	3403000	3425191	superscaffold28	9720582	5298471	5320735
chromosome_4	3445042	3465821	superscaffold28	9720582	5345869	5367931
chromosome_4	3487589	3535418	superscaffold28	9720582	5395653	5447746
chromosome_4	3654245	3669111	superscaffold28	9720582	5613510	5630699
chromosome_4	3718941	3736370	superscaffold28	9720582	5699745	5717282
chromosome_4	3768073	3798827	superscaffold28	9720582	5757412	5791873
chromosome_4	3991697	4020813	superscaffold28	9720582	6066427	6096513
chromosome_4	4065075	4080082	superscaffold28	9720582	6170540	6186901
chromosome_4	4095852	4136069	superscaffold28	9720582	6213000	6255754
chromosome_4	4154532	4178560	superscaffold28	9720582	6286154	6313871
chromosome_4	4225878	4241554	superscaffold28	9720582	6374445	6391721
chromosome_4	4317877	4331892	superscaffold28	9720582	6496551	6511853
chromosome_4	4332703	4350598	superscaffold28	9720582	6515115	6533836
chromosome_4	4404601	4432651	superscaffold28	9720582	6620229	6650062
chromosome_4	4553338	4568185	superscaffold28	9720582	6821669	6838421
chromosome_4	4588825	4607257	superscaffold28	9720582	6865378	6885354
chromosome_4	4607271	4638302	superscaffold28	9720582	6886274	6919270
chromosome_4	4684857	4704718	superscaffold28	9720582	6982530	7005133
chromosome_4	4740731	4767990	superscaffold28	9720582	7060117	7089453
chromosome_4	4790478	4809637	superscaffold28	9720582	7120263	7142005
chromosome_4	4815034	4834476	superscaffold28	9720582	7148666	7169225
chromosome_4	4885923	4909685	superscaffold28	9720582	7236549	7263414
chromosome_4	4947763	4968845	superscaffold28	9720582	7312295	7335902
chromosome_4	4979968	5004927	superscaffold28	9720582	7351192	7381046
chromosome_4	5084692	5101965	superscaffold28	9720582	7484222	7505910
chromosome_4	5284431	5306415	superscaffold28	9720582	7787243	7811916
chromosome_4	5321070	5337958	superscaffold28	9720582	7827625	7846858
chromosome_4	5344039	5358319	superscaffold28	9720582	7856623	7872038
chromosome_4	5358800	5386004	superscaffold28	9720582	7873553	7903278
chromosome_4	5406727	5459094	superscaffold28	9720582	7924757	7977994
chromosome_4	5460188	5518615	superscaffold28	9720582	7981139	8039148
chromosome_4	5570030	5587133	superscaffold28	9720582	8113600	8131539
chromosome_4	5622046	5650697	superscaffold28	9720582	8171364	8203918
chromosome_4	5769282	5787085	superscaffold28	9720582	8382679	8402360
chromosome_4	6236814	6260249	superscaffold28	9720582	9089320	9115729
chromosome_4	6260287	6302226	superscaffold28	9720582	9116923	9160181
chromosome_4	6300865	6332272	superscaffold28	9720582	9157581	9190948
chromosome_4	6385967	6405554	superscaffold28	9720582	9254855	9275192
chromosome_4	6407259	6426201	superscaffold28	9720582	9280655	9299218
chromosome_4	6559965	6585074	superscaffold28	9720582	9468310	9493477
chromosome_4	6613612	6633886	superscaffold28	9720582	9530888	9552404
chromosome_4	6641361	6658577	superscaffold28	9720582	9561465	9579286
chromosome_4	8975522	8996943	superscaffold28	9720582	3328162	3351083
chromosome_4	9070977	9085973	superscaffold28	9720582	3203215	3218850
chromosome_4	9119380	9141097	superscaffold28	9720582	3135476	3159223
chromosome_4	9379085	9396189	superscaffold28	9720582	2760280	2778725
chromosome_4	9411906	9428551	superscaffold28	9720582	2709829	2728270
chromosome_4	11025889	11041774	scaffold120	1010486	214176	234632
chromosome_4	11189105	11203462	scaffold120	1010486	471123	488167
chromosome_4	11232425	11277117	scaffold120	1010486	526260	576770
chromosome_4	11312439	11338175	scaffold120	1010486	621072	650014
chromosome_4	59885321	59905459	superscaffold57	17714005	8993021	9015478
chromosome_4	60025850	60042493	superscaffold57	17714005	9170241	9188180
chromosome_4	60046527	60063222	superscaffold57	17714005	9192008	9211338
chromosome_4	60099895	60125544	superscaffold57	17714005	9266073	9295168
chromosome_4	60295461	60324243	superscaffold57	17714005	9561671	9590382
chromosome_4	60389783	60411182	superscaffold57	17714005	9669266	9692678
chromosome_4	60493791	60516461	superscaffold57	17714005	9777750	9801857
chromosome_4	60594389	60614651	superscaffold57	17714005	9896791	9917863
chromosome_4	60621737	60652335	superscaffold57	17714005	9936465	9969870
chromosome_4	60652337	60697561	superscaffold57	17714005	9969114	10017962
chromosome_4	60787162	60809714	superscaffold57	17714005	10131488	10155160
chromosome_4	60809799	60843931	superscaffold57	17714005	10156488	10192000
chromosome_4	60854739	60875526	superscaffold57	17714005	10202968	10223938
chromosome_4	60877224	60895601	superscaffold57	17714005	10223927	10241477
chromosome_4	60896580	60932505	superscaffold57	17714005	10241482	10279787
chromosome_4	60953654	60974649	superscaffold57	17714005	10307651	10329780
chromosome_4	60977789	61000758	superscaffold57	17714005	10332985	10356943
chromosome_4	25575254	25592763	superscaffold57	17714005	8591948	8610243
chromosome_4	25922711	25946775	superscaffold57	17714005	8225130	8248251
chromosome_4	26013491	26030909	superscaffold57	17714005	8131082	8149895
chromosome_4	26277861	26295756	superscaffold57	17714005	7805261	7823813
chromosome_4	26304664	26332285	superscaffold57	17714005	7766546	7793887
chromosome_4	26511105	26531813	superscaffold57	17714005	7606950	7626826
chromosome_4	26558694	26587228	superscaffold57	17714005	7550498	7578947
chromosome_4	26589672	26619484	superscaffold57	17714005	7518312	7547869
chromosome_4	26634740	26667620	superscaffold57	17714005	7473084	7506610
chromosome_4	26706361	26750544	superscaffold57	17714005	7389514	7434187
chromosome_4	26758626	26780261	superscaffold57	17714005	7358187	7380052
chromosome_4	26807850	26826998	superscaffold57	17714005	7315128	7333392
chromosome_4	26828210	26864179	superscaffold57	17714005	7279108	7315116
chromosome_4	26880877	26929910	superscaffold57	17714005	7210360	7259771
chromosome_4	27010508	27029148	superscaffold57	17714005	7098879	7118042
chromosome_4	27049851	27067378	superscaffold57	17714005	7057490	7074926
chromosome_4	27069322	27097639	superscaffold57	17714005	7028351	7057470
chromosome_4	27132988	27146810	superscaffold57	17714005	6979039	6993048
chromosome_4	27310902	27332225	superscaffold57	17714005	6785535	6808007
chromosome_4	27351292	27379144	superscaffold57	17714005	6739638	6768612
chromosome_4	27423778	27443518	superscaffold57	17714005	6676920	6694917
chromosome_4	27510066	27531225	superscaffold57	17714005	6587837	6610532
chromosome_4	27539187	27562747	superscaffold57	17714005	6556186	6579860
chromosome_4	27564843	27583986	superscaffold57	17714005	6532701	6551036
chromosome_4	27584837	27609459	superscaffold57	17714005	6508469	6532680
chromosome_4	27709515	27732581	superscaffold57	17714005	6394505	6416247
chromosome_4	27892021	27915332	superscaffold57	17714005	6188590	6213134
chromosome_4	27997708	28016487	superscaffold57	17714005	6096480	6115485
chromosome_4	28026921	28043790	superscaffold57	17714005	6066174	6082914
chromosome_4	28203650	28222887	superscaffold57	17714005	5857627	5877929
chromosome_4	28264153	28286802	superscaffold57	17714005	5783295	5807607
chromosome_4	28315370	28333041	superscaffold57	17714005	5727647	5747165
chromosome_4	28402855	28423684	superscaffold57	17714005	5606911	5629647
chromosome_4	28435787	28453124	superscaffold57	17714005	5571641	5590181
chromosome_4	28599364	28632834	superscaffold57	17714005	5382518	5417899
chromosome_4	28647364	28674406	superscaffold57	17714005	5339624	5367618
chromosome_4	28694871	28710829	superscaffold57	17714005	5305613	5321813
chromosome_4	28711101	28750929	superscaffold57	17714005	5264876	5304121
chromosome_4	28753387	28781591	superscaffold57	17714005	5233109	5261521
chromosome_4	28902229	28941102	superscaffold57	17714005	5060271	5101007
chromosome_4	28941123	28966540	superscaffold57	17714005	5032792	5059634
chromosome_4	28968074	28993007	superscaffold57	17714005	5004844	5030940
chromosome_4	29014487	29043846	superscaffold57	17714005	4954087	4982745
chromosome_4	29053404	29082184	superscaffold57	17714005	4916041	4945327
chromosome_4	29083055	29115881	superscaffold57	17714005	4882647	4916049
chromosome_4	29129053	29154491	superscaffold57	17714005	4839555	4865815
chromosome_4	29154201	29174633	superscaffold57	17714005	4818114	4838838
chromosome_4	29535316	29556857	superscaffold57	17714005	4285409	4306559
chromosome_4	29594568	29616497	superscaffold57	17714005	4209988	4234612
chromosome_4	29679219	29709485	superscaffold57	17714005	4087788	4120637
chromosome_4	29763445	29782777	superscaffold57	17714005	3995210	4016264
chromosome_4	29788899	29815256	superscaffold57	17714005	3963168	3990482
chromosome_4	29815265	29847516	superscaffold57	17714005	3929028	3962383
chromosome_4	29854321	29887486	superscaffold57	17714005	3884222	3918558
chromosome_4	29924434	29944431	superscaffold57	17714005	3821606	3842205
chromosome_4	30049923	30067108	superscaffold57	17714005	3681193	3700106
chromosome_4	30111786	30129353	superscaffold57	17714005	3616562	3634984
chromosome_4	30215336	30234289	superscaffold57	17714005	3492851	3512419
chromosome_4	30355164	30374645	superscaffold57	17714005	3326625	3347070
chromosome_4	30375818	30401655	superscaffold57	17714005	3301792	3326706
chromosome_4	30486469	30505076	superscaffold57	17714005	3185476	3203382
chromosome_4	30521715	30543139	superscaffold57	17714005	3147350	3168540
chromosome_4	30555683	30584741	superscaffold57	17714005	3102466	3132272
chromosome_4	30688187	30713975	superscaffold57	17714005	2892926	2920147
chromosome_4	30722353	30744709	superscaffold57	17714005	2865639	2888651
chromosome_4	30808300	30826493	superscaffold57	17714005	2784402	2801795
chromosome_4	30825838	30844715	superscaffold57	17714005	2764929	2784157
chromosome_4	30844715	30863653	superscaffold57	17714005	2743854	2763971
chromosome_4	30866206	30916835	superscaffold57	17714005	2691919	2743858
chromosome_4	31025393	31044412	superscaffold57	17714005	2540879	2563105
chromosome_4	31044420	31066088	superscaffold57	17714005	2516348	2539967
chromosome_4	31125254	31168774	superscaffold57	17714005	2405547	2450601
chromosome_4	31180450	31198570	superscaffold57	17714005	2371832	2390427
chromosome_4	31210726	31228480	superscaffold57	17714005	2342206	2360688
chromosome_4	31240088	31261824	superscaffold57	17714005	2308182	2330780
chromosome_4	31261834	31276485	superscaffold57	17714005	2292506	2307546
chromosome_4	31287544	31305352	superscaffold57	17714005	2263918	2282241
chromosome_4	31306785	31328139	superscaffold57	17714005	2244503	2266477
chromosome_4	31368515	31386820	superscaffold57	17714005	2168779	2189586
chromosome_4	31437441	31481506	superscaffold57	17714005	2063532	2108900
chromosome_4	31485907	31507187	superscaffold57	17714005	2034421	2056344
chromosome_4	31599427	31632712	superscaffold57	17714005	1898721	1932776
chromosome_4	31683207	31706465	superscaffold57	17714005	1817302	1840198
chromosome_4	31727627	31743658	superscaffold57	17714005	1771804	1788490
chromosome_4	31743699	31770076	superscaffold57	17714005	1744356	1771009
chromosome_4	31787649	31809482	superscaffold57	17714005	1698178	1721414
chromosome_4	31916575	31934199	superscaffold57	17714005	1559520	1579116
chromosome_4	32053030	32069119	superscaffold57	17714005	1392515	1409130
chromosome_4	32073093	32100050	superscaffold57	17714005	1361045	1388608
chromosome_4	32105646	32148596	superscaffold57	17714005	1302787	1349982
chromosome_4	32162537	32191490	superscaffold57	17714005	1255964	1287496
chromosome_4	32196064	32212798	superscaffold57	17714005	1231403	1248547
chromosome_4	32247093	32264871	superscaffold57	17714005	1170355	1189560
chromosome_4	32277047	32294553	superscaffold57	17714005	1140574	1158499
chromosome_4	32320920	32394219	superscaffold57	17714005	1031678	1109831
chromosome_4	32394227	32414382	superscaffold57	17714005	1012401	1032209
chromosome_4	32439804	32499867	superscaffold57	17714005	923907	983245
chromosome_4	32511596	32530291	superscaffold57	17714005	888283	907015
chromosome_4	32566178	32587111	superscaffold57	17714005	831849	852637
chromosome_4	32587277	32602049	superscaffold57	17714005	815519	830913
chromosome_4	32603267	32649053	superscaffold57	17714005	767496	815291
chromosome_4	32660939	32676720	superscaffold57	17714005	735300	751330
chromosome_4	32703032	32732141	superscaffold57	17714005	676689	707005
chromosome_4	32733118	32755868	superscaffold57	17714005	652632	676611
chromosome_4	32814215	32836128	superscaffold57	17714005	557639	581874
chromosome_4	32850756	32872336	superscaffold57	17714005	518507	540660
chromosome_4	32888287	32930722	superscaffold57	17714005	455633	498909
chromosome_4	32974768	33052509	superscaffold57	17714005	317803	401173
chromosome_4	33096433	33112149	superscaffold57	17714005	259355	275251
chromosome_4	33115171	33141320	superscaffold57	17714005	226721	254513
chromosome_4	33172504	33188481	superscaffold57	17714005	170716	187152
chromosome_4	33240135	33264623	superscaffold57	17714005	73754	101619
chromosome_4	33291280	33318176	superscaffold57	17714005	14461	43546
chromosome_4	11503160	11521866	superscaffold44	9842373	4844	25493
chromosome_4	11595141	11617623	superscaffold44	9842373	107753	133291
chromosome_4	11626361	11643768	superscaffold44	9842373	146892	165667
chromosome_4	11757858	11802005	superscaffold44	9842373	340212	387599
chromosome_4	11845426	11872305	superscaffold44	9842373	441194	470236
chromosome_4	11897678	11923360	superscaffold44	9842373	497560	524481
chromosome_4	11925471	11946851	superscaffold44	9842373	528519	552867
chromosome_4	11974534	12020118	superscaffold44	9842373	589731	640246
chromosome_4	12033054	12049770	superscaffold44	9842373	657400	675478
chromosome_4	12096645	12117462	superscaffold44	9842373	745905	768306
chromosome_4	12157780	12224676	superscaffold44	9842373	823600	897174
chromosome_4	12226622	12246776	superscaffold44	9842373	899378	920486
chromosome_4	12253993	12278835	superscaffold44	9842373	928745	954071
chromosome_4	12337338	12363301	superscaffold44	9842373	1090638	1117985
chromosome_4	12374124	12392294	superscaffold44	9842373	1134828	1153501
chromosome_4	12449342	12467143	superscaffold44	9842373	1242596	1261779
chromosome_4	12502525	12518869	superscaffold44	9842373	1318656	1335950
chromosome_4	12564135	12594003	superscaffold44	9842373	1396455	1426894
chromosome_4	12674674	12690316	superscaffold44	9842373	1523009	1540243
chromosome_4	12728505	12794243	superscaffold44	9842373	1584824	1650550
chromosome_4	12835875	12870584	superscaffold44	9842373	1692613	1728153
chromosome_4	12917488	12933082	superscaffold44	9842373	1780292	1796096
chromosome_4	12954829	12986223	superscaffold44	9842373	1820815	1854185
chromosome_4	12998728	13018728	superscaffold44	9842373	1868040	1887808
chromosome_4	13051334	13083246	superscaffold44	9842373	1933999	1968454
chromosome_4	13083244	13110477	superscaffold44	9842373	1969238	1997686
chromosome_4	13110480	13126451	superscaffold44	9842373	1998480	2015172
chromosome_4	13161733	13177244	superscaffold44	9842373	2051768	2068332
chromosome_4	13201147	13217895	superscaffold44	9842373	2097488	2114543
chromosome_4	13236757	13252800	superscaffold44	9842373	2137059	2153115
chromosome_4	13260979	13284920	superscaffold44	9842373	2161832	2185407
chromosome_4	13294116	13316155	superscaffold44	9842373	2196991	2219272
chromosome_4	13432163	13450974	superscaffold44	9842373	2352875	2374181
chromosome_4	13478413	13495004	superscaffold44	9842373	2423191	2442061
chromosome_4	13510395	13526449	superscaffold44	9842373	2462231	2478471
chromosome_4	13526458	13540554	superscaffold44	9842373	2479090	2493873
chromosome_4	13565548	13579998	superscaffold44	9842373	2523098	2537623
chromosome_4	13613430	13633963	superscaffold44	9842373	2570904	2591670
chromosome_4	13654905	13679291	superscaffold44	9842373	2615615	2641141
chromosome_4	13708553	13725835	superscaffold44	9842373	2671796	2690670
chromosome_4	13757876	13780458	superscaffold44	9842373	2727070	2751514
chromosome_4	13819800	13836019	superscaffold44	9842373	2804697	2822168
chromosome_4	13875465	13914879	superscaffold44	9842373	2865979	2907988
chromosome_4	13928716	13953423	superscaffold44	9842373	2923351	2949164
chromosome_4	13966439	13983979	superscaffold44	9842373	2964858	2984414
chromosome_4	14025511	14052799	superscaffold44	9842373	3036152	3064473
chromosome_4	14052841	14074578	superscaffold44	9842373	3065151	3088841
chromosome_4	14083601	14097299	superscaffold44	9842373	3105277	3120608
chromosome_4	14097290	14113516	superscaffold44	9842373	3121816	3138518
chromosome_4	14117429	14134018	superscaffold44	9842373	3144721	3161332
chromosome_4	14152940	14168531	superscaffold44	9842373	3189613	3206941
chromosome_4	14213176	14229490	superscaffold44	9842373	3256391	3274015
chromosome_4	14251671	14266169	superscaffold44	9842373	3307332	3324281
chromosome_4	14316366	14331917	superscaffold44	9842373	3396189	3413494
chromosome_4	14332064	14352175	superscaffold44	9842373	3415400	3436741
chromosome_4	14364164	14380682	superscaffold44	9842373	3449183	3467412
chromosome_4	14395326	14426121	superscaffold44	9842373	3492601	3524053
chromosome_4	14452957	14470609	superscaffold44	9842373	3557283	3574862
chromosome_4	14548060	14575775	superscaffold44	9842373	3655085	3684880
chromosome_4	14575836	14591676	superscaffold44	9842373	3685839	3703686
chromosome_4	14605672	14643889	superscaffold44	9842373	3721471	3762403
chromosome_4	14662902	14702662	superscaffold44	9842373	3779970	3818657
chromosome_4	14720942	14739852	superscaffold44	9842373	3836051	3855482
chromosome_4	14750989	14778295	superscaffold44	9842373	3869614	3898209
chromosome_4	14841464	14861005	superscaffold44	9842373	3977532	3998029
chromosome_4	14997469	15020010	superscaffold44	9842373	4143622	4167389
chromosome_4	15077684	15102969	superscaffold44	9842373	4231155	4257566
chromosome_4	15151512	15182772	superscaffold44	9842373	4307659	4339570
chromosome_4	15190138	15226407	superscaffold44	9842373	4344098	4381617
chromosome_4	15372946	15411439	superscaffold44	9842373	4535486	4574297
chromosome_4	15415789	15480082	superscaffold44	9842373	4584719	4652635
chromosome_4	15719507	15736960	superscaffold44	9842373	4964276	4983039
chromosome_4	15751174	15766596	superscaffold44	9842373	5009013	5027134
chromosome_4	15765553	15802373	superscaffold44	9842373	5027135	5066187
chromosome_4	15802369	15833018	superscaffold44	9842373	5066725	5098703
chromosome_4	15834251	15868857	superscaffold44	9842373	5098772	5136094
chromosome_4	15868855	15888256	superscaffold44	9842373	5134780	5154890
chromosome_4	15917562	15948162	superscaffold44	9842373	5185750	5216890
chromosome_4	15948136	15972936	superscaffold44	9842373	5218189	5244792
chromosome_4	15973885	15991864	superscaffold44	9842373	5244822	5263528
chromosome_4	16021619	16038211	superscaffold44	9842373	5291597	5310223
chromosome_4	16066961	16086909	superscaffold44	9842373	5341504	5363098
chromosome_4	16120184	16148205	superscaffold44	9842373	5398715	5427861
chromosome_4	16164866	16183617	superscaffold44	9842373	5446657	5466619
chromosome_4	16206235	16229008	superscaffold44	9842373	5487466	5511072
chromosome_4	16401047	16418746	superscaffold44	9842373	5697334	5716948
chromosome_4	16533971	16551492	superscaffold44	9842373	5865944	5885151
chromosome_4	16559952	16580815	superscaffold44	9842373	5898098	5920917
chromosome_4	16624973	16642889	superscaffold44	9842373	5961048	5981137
chromosome_4	16653233	16705931	superscaffold44	9842373	5994248	6051497
chromosome_4	16712422	16738805	superscaffold44	9842373	6062816	6090157
chromosome_4	16738795	16775313	superscaffold44	9842373	6090726	6130137
chromosome_4	16941652	16961293	superscaffold44	9842373	6337424	6358674
chromosome_4	17036285	17053624	superscaffold44	9842373	6450247	6467536
chromosome_4	17132553	17149319	superscaffold44	9842373	6557302	6575996
chromosome_4	17162360	17186509	superscaffold44	9842373	6598927	6622425
chromosome_4	17245599	17270189	superscaffold44	9842373	6697953	6723461
chromosome_4	17346982	17365109	superscaffold44	9842373	6813915	6833459
chromosome_4	17427418	17455991	superscaffold44	9842373	6915926	6947942
chromosome_4	17654894	17686205	superscaffold44	9842373	7264482	7298589
chromosome_4	17734146	17752067	superscaffold44	9842373	7382964	7400886
chromosome_4	17788505	17812344	superscaffold44	9842373	7445586	7470777
chromosome_4	17812438	17882401	superscaffold44	9842373	7471510	7547486
chromosome_4	17882424	17914326	superscaffold44	9842373	7548391	7581375
chromosome_4	17915234	17937060	superscaffold44	9842373	7581418	7603605
chromosome_4	17954267	17978540	superscaffold44	9842373	7621452	7646455
chromosome_4	17978538	17999056	superscaffold44	9842373	7647957	7669839
